ArtistName,album,album_id,artist_id,track,track_id
Billie Eilish,HIT ME HARD AND SOFT,7aJuG4TFXa2hmE4z1yxc3n,6qqNVTkY8uBg9cP3Jd7DAH,L’AMOUR DE MA VIE,6fPan2saHdFaIHuTSatORv
Billie Eilish,HIT ME HARD AND SOFT,7aJuG4TFXa2hmE4z1yxc3n,6qqNVTkY8uBg9cP3Jd7DAH,THE GREATEST,6TGd66r0nlPaYm3KIoI7ET
Teddy Swims,I've Tried Everything But Therapy (Part 1),7nacKlk586eLRBSIsrk9DB,33qOK5uJ8AR2xuQQAhHump,Lose Control,17phhZDn6oGtzMe56NuWvj
Rvssian,Santa,3uzutRS5qX4ng5Skjh5S6W,1fctva4kpRbg2k3v7kwRuS,Santa,6a9Z1jUms915w4O7N1PxjY
Rauw Alejandro,Santa,3uzutRS5qX4ng5Skjh5S6W,1mcTU81TzQhprhouKaTkpq,Santa,6a9Z1jUms915w4O7N1PxjY
Ayra Starr,Santa,3uzutRS5qX4ng5Skjh5S6W,3ZpEKRjHaHANcpk10u6Ntq,Santa,6a9Z1jUms915w4O7N1PxjY
Taylor Swift,THE TORTURED POETS DEPARTMENT,1Mo4aZ8pdj6L1jx8zSwJnt,06HL4z0CvFAxyc27GXpf02,I Can Do It With a Broken Heart,4q5YezDOIPcoLr8R81x9qy
