ArtistName,album,album_id,artist_id,track,track_id
Taylor Swift,THE TORTURED POETS DEPARTMENT,1Mo4aZ8pdj6L1jx8zSwJnt,06HL4z0CvFAxyc27GXpf02,Fortnight (feat. Post Malone),2OzhQlSqBEmt7hmkYxfT6m
Post Malone,THE TORTURED POETS DEPARTMENT,1Mo4aZ8pdj6L1jx8zSwJnt,246dkjvS1zLTtiykXe5h60,Fortnight (feat. Post Malone),2OzhQlSqBEmt7hmkYxfT6m
Ariana Grande,eternal sunshine,5EYKrEDnKhhcNxGedaRQeK,66CXWjxzNUsdJxJ2JdwvnR,we can't be friends (wait for your love),51ZQ1vr10ffzbwIjDCwqm4
Djo,DECIDE,4JDXBZdRPId4devseaAOKH,5p9HO3XC5P3BLxJs5Mtrhm,End of Beginning,3qhlB30KknSejmIvZZLjOD
Billie Eilish,HIT ME HARD AND SOFT,7aJuG4TFXa2hmE4z1yxc3n,6qqNVTkY8uBg9cP3Jd7DAH,BLUE,2prqm9sPLj10B4Wg0wE5x9
Billie Eilish,HIT ME HARD AND SOFT,7aJuG4TFXa2hmE4z1yxc3n,6qqNVTkY8uBg9cP3Jd7DAH,WILDFLOWER,3QaPy1KgI7nu9FJEQUgn6h
Billie Eilish,HIT ME HARD AND SOFT,7aJuG4TFXa2hmE4z1yxc3n,6qqNVTkY8uBg9cP3Jd7DAH,SKINNY,1CsMKhwEmNnmvHUuO5nryA
