ArtistName,album,album_id,artist_id,track,track_id
Morgan Wallen,I Had Some Help,1woYXxyyxTQJ0E0AhZE6mj,4oUHIQIBe0LHzYfvXNW4QM,I Had Some Help (Feat. Morgan Wallen),7221xIgOnuakPdLqT0F3nP
FloyyMenor,Gata Only,5tSQtQGkrCJx3hoQxmLgfM,7CvTknweLr9feJtRGrpDBy,Gata Only,6XjDF6nds4DE2BBbagZol6
Cris Mj,Gata Only,5tSQtQGkrCJx3hoQxmLgfM,1Yj5Xey7kTwvZla8sqdsdE,Gata Only,6XjDF6nds4DE2BBbagZol6
Hozier,Unreal Unearth: Unheard,3P4SQqMMgjqfqVxgLwtYRk,2FXC3k01G6Gw61bmprjgqS,Too Sweet,5Z0UnEtpLDQyYlWwgi8m9C
Shaboozey,A Bar Song (Tipsy),6egBeCLeGITzGSo5VyRjwZ,3y2cIKLjiOlp1Np37WiUdH,A Bar Song (Tipsy),2FQrifJ1N335Ljm3TjTVVf
Artemas,i like the way you kiss me,5HIWDdg3g9CTOtnevKDl1z,0PCCGZ0wGLizHt2KZ7hhA2,i like the way you kiss me,2GxrNKugF82CnoRFbQfzPf
Benson Boone,Fireworks & Rollerblades,168CdR21lfn0TTyw1Pkdcm,22wbnEMDvgVIAGdFeek6ET,Beautiful Things,3xkHsmpQCBMytMJNiDf3Ii
